id,date,state_name,state_code,district_name,district_code,project,sector
26538,01-12-2025,Tamil Nadu,33,Tiruppur,634,14,44
26539,01-12-2025,Tamil Nadu,33,Tiruvannamalai,593,19,68
26540,01-12-2025,Tamil Nadu,33,Vellore,595,8,35
26541,01-12-2025,Tamil Nadu,33,Viluppuram,596,14,62
26542,01-12-2025,Tamil Nadu,33,Virudhunagar,597,12,47
26543,01-12-2025,Telangana,36,Adilabad,501,5,51
26544,01-12-2025,Telangana,36,Bhadradri Kothagudem,690,11,84
26545,01-12-2025,Telangana,36,Hanumakonda,686,3,32
26546,01-12-2025,Telangana,36,Hyderabad,507,5,37
26547,01-12-2025,Telangana,36,Jagitial,681,4,42
26548,01-12-2025,Telangana,36,Jangoan,689,3,27
26549,01-12-2025,Telangana,36,Jayashankar Bhupalapally,687,2,26
26550,01-12-2025,Telangana,36,Jogulamba Gadwal,695,3,29
26551,01-12-2025,Telangana,36,Kamareddy,685,5,48
26552,01-12-2025,Telangana,36,Karimnagar,508,4,31
26553,01-12-2025,Telangana,36,Khammam,509,7,74
26554,01-12-2025,Telangana,36,Kumuram Bheem Asifabad,699,5,40
26555,01-12-2025,Telangana,36,Mahabubabad,688,5,58
26556,01-12-2025,Telangana,36,Mahabubnagar,512,4,47
26557,01-12-2025,Telangana,36,Mancherial,684,4,38
26558,01-12-2025,Telangana,36,Medak,513,4,42
26559,01-12-2025,Telangana,36,Medchal Malkajgiri,700,3,32
26560,01-12-2025,Telangana,36,Mulugu,720,4,27
26561,01-12-2025,Telangana,36,Nagarkurnool,694,5,46
26562,01-12-2025,Telangana,36,Nalgonda,514,9,82
26563,01-12-2025,Telangana,36,Narayanpet,721,3,29
26564,01-12-2025,Telangana,36,Nirmal,680,4,37
26565,01-12-2025,Telangana,36,Nizamabad,516,5,59
26566,01-12-2025,Telangana,36,Peddapalli,682,3,28
26567,01-12-2025,Telangana,36,Rajanna Sircilla,683,2,24
26568,01-12-2025,Telangana,36,Ranga Reddy,518,7,63
26569,01-12-2025,Telangana,36,Sangareddy,691,5,60
26570,01-12-2025,Telangana,36,Siddipet,692,5,47
26571,01-12-2025,Telangana,36,Suryapet,696,5,48
26572,01-12-2025,Telangana,36,Vikarabad,698,5,45
26573,01-12-2025,Telangana,36,Wanaparthy,693,3,23
26574,01-12-2025,Telangana,36,Warangal,522,3,37
26575,01-12-2025,Telangana,36,Yadadri Bhuvanagiri,697,4,36
26701,01-01-2026,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
26702,01-01-2026,Andhra Pradesh,28,Anakapalli,744,9,75
26703,01-01-2026,Andhra Pradesh,28,Ananthapuramu,502,11,91
26704,01-01-2026,Andhra Pradesh,28,Annamayya,753,11,98
26705,01-01-2026,Andhra Pradesh,28,Bapatla,750,9,78
26706,01-01-2026,Andhra Pradesh,28,Chittoor,503,12,97
26707,01-01-2026,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
26708,01-01-2026,Andhra Pradesh,28,East Godavari,505,7,60
26709,01-01-2026,Andhra Pradesh,28,Eluru,748,10,87
26710,01-01-2026,Andhra Pradesh,28,Guntur,506,6,59
26711,01-01-2026,Andhra Pradesh,28,Kakinada,746,9,78
26712,01-01-2026,Andhra Pradesh,28,Krishna,510,8,65
26713,01-01-2026,Andhra Pradesh,28,Kurnool,511,10,73
26714,01-01-2026,Andhra Pradesh,28,Markapuram,790,0,0
26715,01-01-2026,Andhra Pradesh,28,Nandyal,755,6,67
26716,01-01-2026,Andhra Pradesh,28,Ntr,749,6,53
26717,01-01-2026,Andhra Pradesh,28,Palnadu,751,9,83
26718,01-01-2026,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
26719,01-01-2026,Andhra Pradesh,28,Polavaram,791,0,0
26720,01-01-2026,Andhra Pradesh,28,Prakasam,517,13,119
26721,01-01-2026,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
26722,01-01-2026,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
26723,01-01-2026,Andhra Pradesh,28,Srikakulam,519,16,131
26724,01-01-2026,Andhra Pradesh,28,Tirupati,752,12,98
26725,01-01-2026,Andhra Pradesh,28,Visakhapatnam,520,3,29
26726,01-01-2026,Andhra Pradesh,28,Vizianagaram,521,11,99
26727,01-01-2026,Andhra Pradesh,28,West Godavari,523,7,64
26728,01-01-2026,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
26986,01-01-2026,Karnataka,29,Bagalkote,524,6,85
26987,01-01-2026,Karnataka,29,Ballari,528,4,48
26988,01-01-2026,Karnataka,29,Belagavi,527,14,209
26989,01-01-2026,Karnataka,29,Bengaluru Rural,526,4,43
26990,01-01-2026,Karnataka,29,Bengaluru South,631,5,53
26991,01-01-2026,Karnataka,29,Bengaluru Urban,525,6,94
26992,01-01-2026,Karnataka,29,Bidar,529,5,61
26993,01-01-2026,Karnataka,29,Chamarajanagar,531,5,56
26994,01-01-2026,Karnataka,29,Chikkaballapura,630,6,74
26995,01-01-2026,Karnataka,29,Chikkamagaluru,532,7,65
26996,01-01-2026,Karnataka,29,Chitradurga,533,7,88
26997,01-01-2026,Karnataka,29,Dakshina Kannada,534,7,82
26998,01-01-2026,Karnataka,29,Davanagere,535,5,64
26999,01-01-2026,Karnataka,29,Dharwad,536,6,58
27000,01-01-2026,Karnataka,29,Gadag,537,5,45
27001,01-01-2026,Karnataka,29,Hassan,539,8,84
27002,01-01-2026,Karnataka,29,Haveri,540,7,78
27003,01-01-2026,Karnataka,29,Kalaburagi,538,9,115
27004,01-01-2026,Karnataka,29,Kodagu,541,3,34
27005,01-01-2026,Karnataka,29,Kolar,542,6,79
27006,01-01-2026,Karnataka,29,Koppal,543,5,71
27007,01-01-2026,Karnataka,29,Mandya,544,8,89
27008,01-01-2026,Karnataka,29,Mysuru,545,9,107
27009,01-01-2026,Karnataka,29,Raichur,546,8,96
27010,01-01-2026,Karnataka,29,Shivamogga,547,7,85
27011,01-01-2026,Karnataka,29,Tumakuru,548,11,138
27012,01-01-2026,Karnataka,29,Udupi,549,4,48
27013,01-01-2026,Karnataka,29,Uttara Kannada,550,11,99
27014,01-01-2026,Karnataka,29,Vijayanagara,738,5,55
27015,01-01-2026,Karnataka,29,Vijayapura,530,7,86
27016,01-01-2026,Karnataka,29,Yadgir,635,4,50
27017,01-01-2026,Kerala,32,Alappuzha,554,15,87
27018,01-01-2026,Kerala,32,Ernakulam,555,23,109
27019,01-01-2026,Kerala,32,Idukki,556,13,55
27020,01-01-2026,Kerala,32,Kannur,557,21,94
27021,01-01-2026,Kerala,32,Kasaragod,558,12,41
27022,01-01-2026,Kerala,32,Kollam,559,21,94
27023,01-01-2026,Kerala,32,Kottayam,560,15,85
27024,01-01-2026,Kerala,32,Kozhikode,561,21,106
27025,01-01-2026,Kerala,32,Malappuram,562,29,130
27026,01-01-2026,Kerala,32,Palakkad,563,21,108
27027,01-01-2026,Kerala,32,Pathanamthitta,564,12,57
27028,01-01-2026,Kerala,32,Thiruvananthapuram,565,24,104
27029,01-01-2026,Kerala,32,Thrissur,566,23,115
27030,01-01-2026,Kerala,32,Wayanad,567,8,37
27211,01-01-2026,Puducherry,34,Karaikal,598,1,8
27212,01-01-2026,Puducherry,34,Mahe,,1,1
27213,01-01-2026,Puducherry,34,Puducherry,600,4,23
27214,01-01-2026,Puducherry,34,Yanam,,1,1
27285,01-01-2026,Tamil Nadu,33,Ariyalur,610,6,22
27286,01-01-2026,Tamil Nadu,33,Chengalpattu,730,8,49
27287,01-01-2026,Tamil Nadu,33,Chennai,568,16,73
27288,01-01-2026,Tamil Nadu,33,Coimbatore,569,18,48
27289,01-01-2026,Tamil Nadu,33,Cuddalore,570,15,73
27290,01-01-2026,Tamil Nadu,33,Dharmapuri,571,10,39
27291,01-01-2026,Tamil Nadu,33,Dindigul,572,15,63
27292,01-01-2026,Tamil Nadu,33,Erode,573,15,58
27293,01-01-2026,Tamil Nadu,33,Kallakurichi,729,9,40
27294,01-01-2026,Tamil Nadu,33,Kancheepuram,574,6,38
27295,01-01-2026,Tamil Nadu,33,Kanniyakumari,575,10,50
27296,01-01-2026,Tamil Nadu,33,Karur,576,8,26
27297,01-01-2026,Tamil Nadu,33,Krishnagiri,577,10,50
27298,01-01-2026,Tamil Nadu,33,Madurai,578,17,72
27299,01-01-2026,Tamil Nadu,33,Mayiladuthurai,735,5,19
27300,01-01-2026,Tamil Nadu,33,Nagapattinam,579,7,22
27301,01-01-2026,Tamil Nadu,33,Namakkal,580,16,57
27302,01-01-2026,Tamil Nadu,33,Perambalur,581,4,13
27303,01-01-2026,Tamil Nadu,33,Pudukkottai,582,13,86
27304,01-01-2026,Tamil Nadu,33,Ramanathapuram,583,11,42
27305,01-01-2026,Tamil Nadu,33,Ranipet,731,8,26
27306,01-01-2026,Tamil Nadu,33,Salem,584,22,91
27307,01-01-2026,Tamil Nadu,33,Sivaganga,585,12,43
27308,01-01-2026,Tamil Nadu,33,Tenkasi,733,11,34
27309,01-01-2026,Tamil Nadu,33,Thanjavur,586,16,60
27310,01-01-2026,Tamil Nadu,33,The Nilgiris,587,4,20
27311,01-01-2026,Tamil Nadu,33,Theni,588,9,34
27312,01-01-2026,Tamil Nadu,33,Thiruvallur,589,13,80
27313,01-01-2026,Tamil Nadu,33,Thiruvarur,590,10,34
27314,01-01-2026,Tamil Nadu,33,Thoothukkudi,594,13,54
27315,01-01-2026,Tamil Nadu,33,Tiruchirappalli,591,16,54
27316,01-01-2026,Tamil Nadu,33,Tirunelveli,592,10,32
27317,01-01-2026,Tamil Nadu,33,Tirupathur,732,7,31
27318,01-01-2026,Tamil Nadu,33,Tiruppur,634,14,44
27319,01-01-2026,Tamil Nadu,33,Tiruvannamalai,593,19,68
27320,01-01-2026,Tamil Nadu,33,Vellore,595,8,35
27321,01-01-2026,Tamil Nadu,33,Viluppuram,596,14,62
27322,01-01-2026,Tamil Nadu,33,Virudhunagar,597,12,47
27323,01-01-2026,Telangana,36,Adilabad,501,5,51
27324,01-01-2026,Telangana,36,Bhadradri Kothagudem,690,11,84
27325,01-01-2026,Telangana,36,Hanumakonda,686,3,32
27326,01-01-2026,Telangana,36,Hyderabad,507,5,37
27327,01-01-2026,Telangana,36,Jagitial,681,4,42
27328,01-01-2026,Telangana,36,Jangoan,689,3,27
27329,01-01-2026,Telangana,36,Jayashankar Bhupalapally,687,2,26
27330,01-01-2026,Telangana,36,Jogulamba Gadwal,695,3,29
27331,01-01-2026,Telangana,36,Kamareddy,685,5,48
27332,01-01-2026,Telangana,36,Karimnagar,508,4,31
27333,01-01-2026,Telangana,36,Khammam,509,7,74
27334,01-01-2026,Telangana,36,Kumuram Bheem Asifabad,699,5,40
27335,01-01-2026,Telangana,36,Mahabubabad,688,5,58
27336,01-01-2026,Telangana,36,Mahabubnagar,512,4,47
27337,01-01-2026,Telangana,36,Mancherial,684,4,38
27338,01-01-2026,Telangana,36,Medak,513,4,42
27339,01-01-2026,Telangana,36,Medchal Malkajgiri,700,3,32
27340,01-01-2026,Telangana,36,Mulugu,720,4,27
27341,01-01-2026,Telangana,36,Nagarkurnool,694,5,46
27342,01-01-2026,Telangana,36,Nalgonda,514,9,82
27343,01-01-2026,Telangana,36,Narayanpet,721,3,29
27344,01-01-2026,Telangana,36,Nirmal,680,4,37
27345,01-01-2026,Telangana,36,Nizamabad,516,5,59
27346,01-01-2026,Telangana,36,Peddapalli,682,3,28
27347,01-01-2026,Telangana,36,Rajanna Sircilla,683,2,24
27348,01-01-2026,Telangana,36,Ranga Reddy,518,7,63
27349,01-01-2026,Telangana,36,Sangareddy,691,5,60
27350,01-01-2026,Telangana,36,Siddipet,692,5,47
27351,01-01-2026,Telangana,36,Suryapet,696,5,48
27352,01-01-2026,Telangana,36,Vikarabad,698,5,45
27353,01-01-2026,Telangana,36,Wanaparthy,693,3,23
27354,01-01-2026,Telangana,36,Warangal,522,3,37
27355,01-01-2026,Telangana,36,Yadadri Bhuvanagiri,697,4,36
27481,01-02-2026,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
27482,01-02-2026,Andhra Pradesh,28,Anakapalli,744,9,75
27483,01-02-2026,Andhra Pradesh,28,Ananthapuramu,502,11,91
27484,01-02-2026,Andhra Pradesh,28,Annamayya,753,11,98
27485,01-02-2026,Andhra Pradesh,28,Bapatla,750,9,78
27486,01-02-2026,Andhra Pradesh,28,Chittoor,503,12,97
27487,01-02-2026,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
27488,01-02-2026,Andhra Pradesh,28,East Godavari,505,7,60
27489,01-02-2026,Andhra Pradesh,28,Eluru,748,10,87
27490,01-02-2026,Andhra Pradesh,28,Guntur,506,6,59
27491,01-02-2026,Andhra Pradesh,28,Kakinada,746,9,78
27492,01-02-2026,Andhra Pradesh,28,Krishna,510,8,65
27493,01-02-2026,Andhra Pradesh,28,Kurnool,511,10,73
27494,01-02-2026,Andhra Pradesh,28,Markapuram,790,0,0
27495,01-02-2026,Andhra Pradesh,28,Nandyal,755,6,67
27496,01-02-2026,Andhra Pradesh,28,Ntr,749,6,53
27497,01-02-2026,Andhra Pradesh,28,Palnadu,751,9,83
27498,01-02-2026,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
27499,01-02-2026,Andhra Pradesh,28,Polavaram,791,0,0
27500,01-02-2026,Andhra Pradesh,28,Prakasam,517,13,119
27501,01-02-2026,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
27502,01-02-2026,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
27503,01-02-2026,Andhra Pradesh,28,Srikakulam,519,16,131
27504,01-02-2026,Andhra Pradesh,28,Tirupati,752,12,98
27505,01-02-2026,Andhra Pradesh,28,Visakhapatnam,520,3,29
27506,01-02-2026,Andhra Pradesh,28,Vizianagaram,521,11,99
27507,01-02-2026,Andhra Pradesh,28,West Godavari,523,7,64
27508,01-02-2026,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
27766,01-02-2026,Karnataka,29,Bagalkote,524,6,85
27767,01-02-2026,Karnataka,29,Ballari,528,4,48
27768,01-02-2026,Karnataka,29,Belagavi,527,14,209
27769,01-02-2026,Karnataka,29,Bengaluru Rural,526,4,43
27770,01-02-2026,Karnataka,29,Bengaluru South,631,5,53
27771,01-02-2026,Karnataka,29,Bengaluru Urban,525,6,94
27772,01-02-2026,Karnataka,29,Bidar,529,5,61
27773,01-02-2026,Karnataka,29,Chamarajanagar,531,5,56
27774,01-02-2026,Karnataka,29,Chikkaballapura,630,6,74
27775,01-02-2026,Karnataka,29,Chikkamagaluru,532,7,65
27776,01-02-2026,Karnataka,29,Chitradurga,533,7,88
27777,01-02-2026,Karnataka,29,Dakshina Kannada,534,7,82
27778,01-02-2026,Karnataka,29,Davanagere,535,5,64
27779,01-02-2026,Karnataka,29,Dharwad,536,6,60
27780,01-02-2026,Karnataka,29,Gadag,537,5,45
27781,01-02-2026,Karnataka,29,Hassan,539,8,84
27782,01-02-2026,Karnataka,29,Haveri,540,7,78
27783,01-02-2026,Karnataka,29,Kalaburagi,538,9,115
27784,01-02-2026,Karnataka,29,Kodagu,541,3,34
27785,01-02-2026,Karnataka,29,Kolar,542,6,80
27786,01-02-2026,Karnataka,29,Koppal,543,5,71
27787,01-02-2026,Karnataka,29,Mandya,544,8,89
27788,01-02-2026,Karnataka,29,Mysuru,545,9,107
27789,01-02-2026,Karnataka,29,Raichur,546,8,96
27790,01-02-2026,Karnataka,29,Shivamogga,547,7,85
27791,01-02-2026,Karnataka,29,Tumakuru,548,11,138
27792,01-02-2026,Karnataka,29,Udupi,549,4,48
27793,01-02-2026,Karnataka,29,Uttara Kannada,550,11,99
27794,01-02-2026,Karnataka,29,Vijayanagara,738,5,55
27795,01-02-2026,Karnataka,29,Vijayapura,530,7,86
27796,01-02-2026,Karnataka,29,Yadgir,635,4,50
27797,01-02-2026,Kerala,32,Alappuzha,554,15,87
27798,01-02-2026,Kerala,32,Ernakulam,555,23,109
27799,01-02-2026,Kerala,32,Idukki,556,13,55
27800,01-02-2026,Kerala,32,Kannur,557,21,94
27801,01-02-2026,Kerala,32,Kasaragod,558,12,41
27802,01-02-2026,Kerala,32,Kollam,559,21,94
27803,01-02-2026,Kerala,32,Kottayam,560,15,85
27804,01-02-2026,Kerala,32,Kozhikode,561,21,106
27805,01-02-2026,Kerala,32,Malappuram,562,29,130
27806,01-02-2026,Kerala,32,Palakkad,563,21,108
27807,01-02-2026,Kerala,32,Pathanamthitta,564,12,57
27808,01-02-2026,Kerala,32,Thiruvananthapuram,565,24,104
27809,01-02-2026,Kerala,32,Thrissur,566,23,115
27810,01-02-2026,Kerala,32,Wayanad,567,8,37
27991,01-02-2026,Puducherry,34,Karaikal,598,1,8
27992,01-02-2026,Puducherry,34,Mahe,,1,1
27993,01-02-2026,Puducherry,34,Puducherry,600,4,23
27994,01-02-2026,Puducherry,34,Yanam,,1,1
28065,01-02-2026,Tamil Nadu,33,Ariyalur,610,6,22
28066,01-02-2026,Tamil Nadu,33,Chengalpattu,730,8,49
28067,01-02-2026,Tamil Nadu,33,Chennai,568,16,73
28068,01-02-2026,Tamil Nadu,33,Coimbatore,569,18,48
28069,01-02-2026,Tamil Nadu,33,Cuddalore,570,15,73
28070,01-02-2026,Tamil Nadu,33,Dharmapuri,571,10,39
28071,01-02-2026,Tamil Nadu,33,Dindigul,572,15,63
28072,01-02-2026,Tamil Nadu,33,Erode,573,15,58
28073,01-02-2026,Tamil Nadu,33,Kallakurichi,729,9,40
28074,01-02-2026,Tamil Nadu,33,Kancheepuram,574,6,38
28075,01-02-2026,Tamil Nadu,33,Kanniyakumari,575,10,50
28076,01-02-2026,Tamil Nadu,33,Karur,576,8,26
28077,01-02-2026,Tamil Nadu,33,Krishnagiri,577,10,50
28078,01-02-2026,Tamil Nadu,33,Madurai,578,17,72
28079,01-02-2026,Tamil Nadu,33,Mayiladuthurai,735,5,19
28080,01-02-2026,Tamil Nadu,33,Nagapattinam,579,7,22
28081,01-02-2026,Tamil Nadu,33,Namakkal,580,16,57
28082,01-02-2026,Tamil Nadu,33,Perambalur,581,4,13
28083,01-02-2026,Tamil Nadu,33,Pudukkottai,582,13,86
28084,01-02-2026,Tamil Nadu,33,Ramanathapuram,583,11,42
28085,01-02-2026,Tamil Nadu,33,Ranipet,731,8,26
28086,01-02-2026,Tamil Nadu,33,Salem,584,22,91
28087,01-02-2026,Tamil Nadu,33,Sivaganga,585,12,43
28088,01-02-2026,Tamil Nadu,33,Tenkasi,733,11,34
28089,01-02-2026,Tamil Nadu,33,Thanjavur,586,16,60
28090,01-02-2026,Tamil Nadu,33,The Nilgiris,587,4,20
28091,01-02-2026,Tamil Nadu,33,Theni,588,9,34
28092,01-02-2026,Tamil Nadu,33,Thiruvallur,589,13,80
28093,01-02-2026,Tamil Nadu,33,Thiruvarur,590,10,34
28094,01-02-2026,Tamil Nadu,33,Thoothukkudi,594,13,54
28095,01-02-2026,Tamil Nadu,33,Tiruchirappalli,591,16,54
28096,01-02-2026,Tamil Nadu,33,Tirunelveli,592,10,32
28097,01-02-2026,Tamil Nadu,33,Tirupathur,732,7,31
28098,01-02-2026,Tamil Nadu,33,Tiruppur,634,14,44
28099,01-02-2026,Tamil Nadu,33,Tiruvannamalai,593,19,68
28100,01-02-2026,Tamil Nadu,33,Vellore,595,8,35
28101,01-02-2026,Tamil Nadu,33,Viluppuram,596,14,62
28102,01-02-2026,Tamil Nadu,33,Virudhunagar,597,12,47
28103,01-02-2026,Telangana,36,Adilabad,501,5,51
28104,01-02-2026,Telangana,36,Bhadradri Kothagudem,690,11,84
28105,01-02-2026,Telangana,36,Hanumakonda,686,3,32
28106,01-02-2026,Telangana,36,Hyderabad,507,5,37
28107,01-02-2026,Telangana,36,Jagitial,681,4,42
28108,01-02-2026,Telangana,36,Jangoan,689,3,27
28109,01-02-2026,Telangana,36,Jayashankar Bhupalapally,687,2,26
28110,01-02-2026,Telangana,36,Jogulamba Gadwal,695,3,29
28111,01-02-2026,Telangana,36,Kamareddy,685,5,48
28112,01-02-2026,Telangana,36,Karimnagar,508,4,31
28113,01-02-2026,Telangana,36,Khammam,509,7,74
28114,01-02-2026,Telangana,36,Kumuram Bheem Asifabad,699,5,40
28115,01-02-2026,Telangana,36,Mahabubabad,688,5,58
28116,01-02-2026,Telangana,36,Mahabubnagar,512,4,47
28117,01-02-2026,Telangana,36,Mancherial,684,4,38
28118,01-02-2026,Telangana,36,Medak,513,4,42
28119,01-02-2026,Telangana,36,Medchal Malkajgiri,700,3,32
28120,01-02-2026,Telangana,36,Mulugu,720,4,27
28121,01-02-2026,Telangana,36,Nagarkurnool,694,5,46
28122,01-02-2026,Telangana,36,Nalgonda,514,9,82
28123,01-02-2026,Telangana,36,Narayanpet,721,3,29
28124,01-02-2026,Telangana,36,Nirmal,680,4,37
28125,01-02-2026,Telangana,36,Nizamabad,516,5,59
28126,01-02-2026,Telangana,36,Peddapalli,682,3,28
28127,01-02-2026,Telangana,36,Rajanna Sircilla,683,2,24
28128,01-02-2026,Telangana,36,Ranga Reddy,518,7,63
28129,01-02-2026,Telangana,36,Sangareddy,691,5,60
28130,01-02-2026,Telangana,36,Siddipet,692,5,47
28131,01-02-2026,Telangana,36,Suryapet,696,5,48
28132,01-02-2026,Telangana,36,Vikarabad,698,5,45
28133,01-02-2026,Telangana,36,Wanaparthy,693,3,23
28134,01-02-2026,Telangana,36,Warangal,522,3,37
28135,01-02-2026,Telangana,36,Yadadri Bhuvanagiri,697,4,36
