id,state_name,district_name,health_id_created,awc_infra_drink_water_src,awc_infra_func_toilets,awc_infra_own_building,awc_did_not_open,awc_open_atleast_1_day,awc_open_atleast_15_days,awc_open_atleast_21_days,awc_open_atleast_25_days,adolescent_girls,children_0_6_months,children_0_2_years,children_3_6_years,children_6_months_3_years,children_measured_0_5_years,children_measured_0_6_years,children_attend_awc_atleast_25_days,hcm_given_1_6_days,hcm_given_7_14_days,hcm_given_15_20_days,hcm_given_atleast_1_day,hcm_given_atleast_15_days,hcm_given_atleast_25_days,lactating_mothers,pregnant_women,pregnant_women_and_lactating_mother,obese_or_overweight,severely_moderately_underweight,severely_or_moderately_stunted,wasting_sam_or_mam,thr_given_atleast_1_day,thr_given_atleast_25_days,awc_mini,awc_regular,awc_rural,awc_urban,awc_total,awc_tribal_rural,awc_tribal_urban,janman_rural,janman_urban,awc_rural_pvtg,awc_urban_pvtg
18024,Tamil Nadu,Tirupathur,1077,969,924,725,0,0,968,954,15,0,4989,15104,35593,36785,68463,75632,0,0,0,0,0,0,0,5545,6576,8814,1,4,13.5,2,0,0,6,963,807,162,969,49,0,0,0,1,0
18025,Tamil Nadu,Tiruppur,3130,1512,1448,1274,2,0,1504,1477,139,0,6966,21679,56841,52324,99113,115802,0,0,0,0,0,0,0,7083,8577,11879,1,4,7.5,2,0,0,169,1343,976,536,1512,5,0,0,0,0,0
18026,Tamil Nadu,Tiruvannamalai,27637,2127,1957,1735,0,0,2117,2064,140,0,9785,26666,74480,65798,127543,147425,0,0,0,0,0,0,0,9945,9761,14198,1,6,12.5,3,0,0,241,1886,1910,217,2127,0,0,0,0,0,0
18027,Tamil Nadu,Vellore,590,1075,968,744,0,0,1073,1014,6,0,4757,14870,40242,37558,71592,81689,0,0,0,0,0,0,0,5035,5848,8114,1,7,16.5,4,0,0,19,1056,772,303,1075,14,0,0,0,0,0
18028,Tamil Nadu,Viluppuram,1482,1781,1485,1377,40,0,1739,1670,6,0,9042,23991,60447,53670,106875,122487,0,0,0,0,0,0,0,9169,8454,13373,1,6,13.5,3,0,0,96,1685,1607,174,1781,0,0,0,0,0,0
18029,Tamil Nadu,Virudhunagar,5772,1504,1468,1227,0,0,1503,1499,161,28972,6401,19591,53406,48191,92060,107585,0,0,0,0,0,0,0,6530,8288,10482,1,10,20.5,4,0,0,77,1427,1232,272,1504,0,0,0,0,0,0
18030,Telangana,Adilabad,14,978,317,383,1,0,1204,1089,771,0,2513,7368,25535,21520,42684,49033,0,0,0,0,0,0,0,2994,3196,4375,3,23,44,5,0,0,0,1256,1103,153,1256,645,0,3,1,37,0
18031,Telangana,Bhadradri Kothagudem,45,1784,965,858,5,0,1801,1440,625,11476,3000,9364,27248,25783,49896,54765,0,0,0,0,0,0,0,3182,3732,4859,3,16.5,29,7,0,0,0,2060,1764,296,2060,1536,87,0,0,9,0
18032,Telangana,Hanumakonda,5,521,423,209,0,0,758,657,214,0,2379,6464,19314,17437,33056,38126,0,0,0,0,0,0,0,2589,2572,3566,3,14.5,29,6,0,0,0,781,531,250,781,0,0,0,0,0,0
18033,Telangana,Hyderabad,180,889,909,23,0,0,939,898,689,0,4594,17091,56020,53695,100129,112838,0,0,0,0,0,0,0,4679,5870,6948,3,14.5,37,4,0,0,0,970,0,970,970,0,0,0,0,0,0
18034,Telangana,Jagitial,5,897,764,291,0,0,1064,1051,781,0,4737,13544,30228,31573,58870,64875,0,0,0,0,0,0,0,4835,5186,7625,3,12.5,29,3,0,0,0,1065,870,195,1065,2,0,0,0,2,0
18035,Telangana,Jangoan,9,556,405,235,0,0,695,694,630,0,1933,5549,11598,12234,23074,25392,0,0,0,0,0,0,0,1959,1954,3037,2,15.5,29.5,4,0,0,0,695,666,29,695,0,0,0,0,0,0
18036,Telangana,Jayashankar Bhupalapally,6,492,402,195,1,0,602,521,272,4150,1762,4053,9389,10020,18396,20368,0,0,0,0,0,0,0,1752,1648,2252,3,17.5,33,4,0,0,0,644,589,55,644,0,0,0,0,0,0
18037,Telangana,Jogulamba Gadwal,21,664,487,211,2,0,690,650,490,0,2476,8403,22572,21504,40348,45307,0,0,0,0,0,0,0,2502,3368,4410,4,25,53,4,0,0,0,713,572,141,713,0,0,0,0,0,0
18038,Telangana,Kamareddy,122,688,378,617,0,0,1193,1193,743,0,4615,13624,31452,30139,58117,65827,0,0,0,0,0,0,0,4803,5309,8150,3,16.5,34.5,4,0,0,0,1193,1100,93,1193,0,0,0,0,0,0
18039,Telangana,Karimnagar,69,697,708,299,0,0,777,774,722,0,3773,9948,20921,22340,41554,46474,0,0,0,0,0,0,0,3755,3372,5577,3,18.5,33,5,0,0,0,777,586,191,777,0,0,0,0,0,0
18040,Telangana,Khammam,16,1476,1217,946,0,0,1840,1835,1160,0,5064,15016,31140,34436,65092,70412,0,0,0,0,0,0,0,4910,5349,7649,3,10,24,4,0,0,0,1840,1532,308,1840,381,0,0,0,0,0
18041,Telangana,Kumuram Bheem Asifabad,11,901,309,353,40,0,668,522,300,6578,1381,4018,22304,14256,28082,34048,0,0,0,0,0,0,0,1530,1725,2073,3,21,46.5,4,0,0,0,973,907,66,973,410,0,0,0,43,0
18042,Telangana,Mahabubabad,12,1126,660,347,1,0,1419,1350,926,0,3112,8345,16098,19104,35458,38047,0,0,0,0,0,0,0,3052,3068,4524,3,13.5,29,5,0,0,0,1435,1284,151,1435,169,0,0,0,11,0
18043,Telangana,Mahabubnagar,11,1112,588,316,4,0,1180,1168,683,0,3367,10742,22786,27490,48804,51912,0,0,0,0,0,0,0,3511,4241,5844,3,16.5,36,5,0,0,0,1185,961,224,1185,0,0,0,0,0,0
18044,Telangana,Mancherial,27,903,555,184,12,0,912,795,577,0,2428,7067,18722,18240,34219,37691,0,0,0,0,0,0,0,2568,2412,3758,4,15.5,34,4,0,0,0,969,675,294,969,3,0,0,0,3,0
18045,Telangana,Medak,21,885,356,362,0,0,1073,1069,836,0,3952,11006,22518,25546,47385,51174,0,0,0,0,0,0,0,3916,4309,6227,3,20.5,34,7,0,0,0,1076,977,99,1076,164,1,0,0,0,0
18046,Telangana,Medchal Malkajgiri,545,733,705,231,2,0,755,708,504,0,3284,15110,59081,50518,97206,111432,0,0,0,0,0,0,0,3428,5157,6099,4,13,32,5,0,0,1,792,136,657,793,0,0,0,0,0,0
18047,Telangana,Mulugu,9,431,269,278,6,0,576,441,205,0,1154,3021,8302,7921,15098,16738,0,0,0,0,0,0,0,1240,1232,1636,4,19.5,38,7,0,0,0,640,640,0,640,436,0,0,0,0,0
18048,Telangana,Nagarkurnool,10,816,303,525,1,0,1128,1102,833,0,2599,8335,18683,21933,39430,42286,0,0,0,0,0,0,0,2657,3264,4190,3,14.5,35,4,0,0,3,1128,1038,93,1131,156,0,0,0,54,0
18049,Telangana,Nalgonda,58,1611,1087,662,1,0,2082,2055,1629,0,5789,18423,28777,40144,70816,74095,0,0,0,0,0,0,0,6018,6056,9857,3,14.5,32,4,0,0,0,2093,1789,304,2093,0,0,0,0,0,0
18050,Telangana,Narayanpet,5,637,257,138,0,0,704,656,413,0,3086,8890,19848,20386,37881,42529,0,0,0,0,0,0,0,3063,3702,5255,3,23.5,46,5,0,0,0,704,610,94,704,0,0,0,0,0,0
18051,Telangana,Nirmal,46,785,551,198,3,0,807,681,427,0,3211,8987,26737,23703,44591,51374,0,0,0,0,0,0,0,3506,3577,4859,4,18.5,40,4,0,0,0,926,791,135,926,4,0,0,0,4,0
18052,Telangana,Nizamabad,61,1249,941,492,0,0,1500,1498,1439,0,7796,22098,54540,53549,98910,113638,0,0,0,0,0,0,0,8031,8638,12541,3,14.5,30.5,4,0,0,0,1500,1207,293,1500,43,0,0,0,0,0
18053,Telangana,Peddapalli,1,529,541,232,2,0,679,623,472,0,2847,7538,15460,17044,31156,33978,0,0,0,0,0,0,0,2857,2677,4281,4,16.5,31,6,0,0,0,706,514,192,706,0,0,0,0,0,0
18054,Telangana,Rajanna Sircilla,4,509,479,271,0,0,579,546,376,0,2730,7533,15606,16991,31798,34793,0,0,0,0,0,0,0,2784,2838,4299,3,11.5,27,3,0,0,0,587,475,112,587,0,0,0,0,0,0
18055,Telangana,Ranga Reddy,26,1398,932,759,1,0,1598,1568,1153,0,7172,27534,61939,66399,120919,133366,0,0,0,0,0,0,0,7460,9472,14277,4,12.5,32,5,0,0,0,1600,1297,303,1600,0,0,0,0,0,0
18056,Telangana,Sangareddy,15,1392,546,568,5,0,1449,1359,976,0,4994,16505,46552,43129,81575,92770,0,0,0,0,0,0,0,5214,6912,9001,4,16.5,35,5,0,0,0,1504,1302,202,1504,186,2,0,0,0,0
18057,Telangana,Siddipet,10376,1071,663,470,3,0,1145,1135,930,0,4575,13466,30725,29870,56871,64483,0,0,0,0,0,0,0,4545,4782,7449,2,15.5,27,4,0,0,0,1150,981,169,1150,0,0,0,0,0,0
18058,Telangana,Suryapet,26,690,607,340,0,0,1194,1139,804,0,3866,10860,19424,25046,45534,47656,0,0,0,0,0,0,0,3821,4026,5776,2,12.5,26,4,0,0,1,1208,997,212,1209,0,0,0,0,0,0
18059,Telangana,Vikarabad,31,672,348,492,3,0,1062,963,599,0,3356,11635,24297,27939,49375,53683,0,0,0,0,0,0,0,3498,4571,6336,5,17.5,36.5,6,0,0,0,1107,996,111,1107,1,1,0,0,1,1
18060,Telangana,Wanaparthy,2,500,377,215,0,0,589,587,299,0,1463,5925,8290,13279,21733,22818,0,0,0,0,0,0,0,1500,1923,2789,2,19.5,34.5,5,0,0,0,589,503,86,589,0,0,0,0,0,0
18061,Telangana,Warangal,3,856,601,193,0,0,902,852,495,0,3522,9044,20871,21485,39523,44624,0,0,0,0,0,0,0,3655,3524,5118,3,15.5,30.5,6,0,0,0,919,626,293,919,12,0,0,0,2,0
18062,Telangana,Yadadri Bhuvanagiri,4,501,431,256,0,0,889,860,648,0,2955,8325,19466,20552,38227,42061,0,0,0,0,0,0,0,3034,3167,4421,2,15,23,6,0,0,0,901,758,143,901,0,0,0,0,0,0
18188,Andhra Pradesh,Alluri Sitharama Raju,643,2975,1496,1318,110,0,3041,2614,0,14455,3806,12425,50020,39012,79595,91120,0,0,0,0,0,0,0,4017,5910,6435,3,21,34.5,11,0,0,1348,1965,3312,1,3313,3008,1,0,0,524,0
18189,Andhra Pradesh,Anakapalli,592,1908,1659,902,2,0,1906,1906,0,0,6915,17654,32839,42407,75702,81689,0,0,0,0,0,0,0,7234,6784,10095,3,8.5,22,5,0,0,181,1727,1714,194,1908,301,1,0,0,3,0
18190,Andhra Pradesh,Ananthapuramu,1110,2300,2214,1043,0,0,2300,2269,0,0,9511,28077,65421,74385,134106,147549,0,0,0,0,0,0,0,10148,12303,15118,2,7.5,16,4,0,0,208,2094,1951,351,2302,0,0,0,0,0,0
18191,Andhra Pradesh,Annamayya,1436,2217,1691,1064,0,0,2275,2275,0,0,6931,20058,39921,51224,89755,97945,0,0,0,0,0,0,0,7324,8791,11322,2,3,7,4,0,0,410,1865,2144,131,2275,0,0,0,0,0,0
18192,Andhra Pradesh,Bapatla,576,1888,1766,605,0,0,1888,1858,0,0,4551,12489,26546,34217,60507,65115,0,0,0,0,0,0,0,4967,5145,6579,3,7,19.5,4,0,0,11,1877,1677,211,1888,0,0,0,0,0,0
18193,Andhra Pradesh,Chittoor,854,2399,2121,1153,0,0,2420,2420,0,0,6844,19679,37414,51292,89694,95188,0,0,0,0,0,0,0,7460,9023,11518,3,8,19,5,0,0,623,1797,2157,263,2420,0,0,0,0,0,0
18194,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,185,1726,1702,692,0,0,1726,1717,0,0,5276,14365,34622,37410,69620,77057,0,0,0,0,0,0,0,5700,6002,7841,2,6,14,3,0,0,91,1635,1660,66,1726,0,0,0,0,0,0
18195,Andhra Pradesh,East Godavari,930,1556,1550,722,0,0,1556,1555,0,0,6108,16784,36972,43771,78917,86624,0,0,0,0,0,0,0,6464,6710,8999,2,8,19.5,4,0,0,23,1533,1324,232,1556,0,0,0,0,0,0
18196,Andhra Pradesh,Eluru,449,2226,2141,973,0,0,2226,2226,0,0,7767,19420,48145,48821,92830,104350,0,0,0,0,0,0,0,7929,7728,10316,2,7.5,15.5,4,0,0,266,1960,1977,249,2226,245,0,0,0,82,0
18197,Andhra Pradesh,Guntur,1812,1480,1439,377,0,0,1480,1460,0,0,5137,15618,49939,45916,87205,100485,0,0,0,0,0,0,0,5701,6596,8063,3,6.5,18.5,4,0,0,17,1463,1008,472,1480,0,0,0,0,0,0
18198,Andhra Pradesh,Kakinada,406,1986,1958,733,0,0,1986,1986,0,0,7307,20476,42086,53105,94352,101965,0,0,0,0,0,0,0,7777,8201,11148,2,8,18,4,0,0,48,1938,1533,453,1986,3,0,0,0,2,0
18199,Andhra Pradesh,Krishna,578,1707,1697,1026,0,0,1707,1700,0,0,5264,13925,36137,36457,68230,77563,0,0,0,0,0,0,0,5577,5455,7380,3,6.5,17.5,4,0,0,108,1599,1490,217,1707,0,0,0,0,0,0
18200,Andhra Pradesh,Kurnool,440,1874,1784,730,0,0,1878,1801,0,0,10974,34799,69702,94719,162846,174783,0,0,0,0,0,0,0,12627,16451,19270,0,5.5,10.5,2,0,0,16,1870,1528,358,1886,0,0,0,0,0,0
18201,Andhra Pradesh,Nandyal,220,1639,1425,636,0,0,1663,1657,0,0,7043,21793,49249,56979,103062,112971,0,0,0,0,0,0,0,7569,9735,11669,1,9,16.5,4,0,0,43,1620,1404,259,1663,9,0,0,0,0,0
18202,Andhra Pradesh,Ntr,450,1473,1401,589,0,0,1475,1474,0,0,6631,18122,48267,46519,88127,101066,0,0,0,0,0,0,0,7113,7217,9859,3,8,21.5,3,0,0,50,1425,1001,474,1475,0,0,0,0,0,0
18203,Andhra Pradesh,Palnadu,425,2031,1956,566,0,0,2028,1996,0,0,7233,20674,52961,57308,105199,116964,0,0,0,0,0,0,0,7723,8526,10675,3,7,18,4,0,0,21,2010,1707,324,2031,0,0,0,0,0,0
18204,Andhra Pradesh,Parvathipuram Manyam,414,2063,1921,727,11,0,2064,2057,0,13432,3241,9409,24603,25333,47676,52878,0,0,0,0,0,0,0,3662,3898,5179,1,8.5,16.5,5,0,0,620,1455,1888,187,2075,1007,0,0,0,43,0
18205,Andhra Pradesh,Prakasam,1689,2886,2471,1170,1,0,2902,2894,0,0,7879,22798,53671,60752,111210,121919,0,0,0,0,0,0,0,8579,9084,11651,3,7.5,21,4,0,0,227,2676,2509,394,2903,27,0,0,0,1,0
18206,Andhra Pradesh,Sri Potti Sriramulu Nellore,1081,2758,2435,1073,0,0,2933,2924,0,0,6467,20515,53035,58185,106160,116873,0,0,0,0,0,0,0,6949,8611,10294,2,9.5,19.5,6,0,0,230,2704,2461,473,2934,0,0,0,0,0,0
18207,Andhra Pradesh,Sri Sathya Sai,695,2626,2108,1033,1,0,2822,2812,0,0,5743,16718,42431,48765,88950,96299,0,0,0,0,0,0,0,6231,8040,9018,3,7,18,5,0,0,522,2302,2438,386,2824,0,0,0,0,0,0
18208,Andhra Pradesh,Srikakulam,3141,3348,2129,991,10,0,3364,3283,0,0,8426,21483,40643,53799,95670,102316,0,0,0,0,0,0,0,8862,8047,11726,4,7,18,4,0,0,594,2791,3054,331,3385,27,0,0,0,27,0
18209,Andhra Pradesh,Tirupati,524,2427,2205,1103,0,0,2491,2457,0,0,6964,20659,48262,59434,104764,113874,0,0,0,0,0,0,0,7336,9324,10535,4,7.5,20,5,0,0,360,2132,2066,426,2492,0,0,0,0,0,0
18210,Andhra Pradesh,Visakhapatnam,115,776,637,210,0,0,776,773,0,0,6278,18000,40410,50490,88027,96524,0,0,0,0,0,0,0,6823,7898,9875,3,7,19,5,0,0,36,740,220,556,776,0,0,0,0,0,0
18211,Andhra Pradesh,Vizianagaram,874,2495,1977,798,0,0,2499,2493,0,0,6665,17246,26835,40683,69931,73716,0,0,0,0,0,0,0,7132,6674,10088,1,7,15,3,0,0,274,2225,2177,322,2499,0,0,0,0,0,0
18212,Andhra Pradesh,West Godavari,244,1626,1623,599,0,0,1626,1626,0,0,5677,15486,40627,39711,74804,85466,0,0,0,0,0,0,0,6010,6030,8469,2,7,14,4,0,0,71,1555,1420,206,1626,0,0,0,0,0,0
18213,Andhra Pradesh,Y.S.R. Kadapa,5545,2388,2112,1077,0,0,2389,2389,0,19836,9100,24767,56450,63590,115476,128460,0,0,0,0,0,0,0,9354,10744,13689,3,7.5,20,4,0,0,177,2212,1698,691,2389,0,0,0,0,0,0
18469,Karnataka,Bagalkote,7648,2228,2211,1549,0,0,2444,2443,0,0,9134,26775,72427,73167,133293,152455,0,0,0,0,0,0,0,10410,13174,15931,6,19.5,48,2,0,0,29,2415,1771,673,2444,0,0,0,0,0,0
18470,Karnataka,Ballari,142,900,1283,946,0,0,1358,1340,0,0,5948,19692,57778,58429,105469,119807,0,0,0,0,0,0,0,9702,13368,13949,5,26,55,4,0,0,1,1357,941,417,1358,0,0,0,0,0,0
18471,Karnataka,Belagavi,110311,5493,5334,3345,0,0,5656,5648,0,0,27335,73781,217571,184398,358675,428374,0,0,0,0,0,0,0,29823,37497,46458,4,17.5,39.5,3,0,0,12,5644,4412,1244,5656,0,0,0,0,0,0
18472,Karnataka,Bengaluru Rural,10846,1245,1275,1048,0,0,1277,1274,0,0,2752,8714,23176,25644,46727,51345,0,0,0,0,0,0,0,3258,5101,5526,4,11.5,36,1,0,0,61,1216,1111,166,1277,0,0,0,0,0,0
18473,Karnataka,Bengaluru South,2138,1403,1542,1071,0,0,1586,1582,0,0,3519,9421,24852,25265,47158,53107,0,0,0,0,0,0,0,3940,5083,5692,5,11,33,2,0,0,237,1349,1355,231,1586,0,0,0,0,0,0
18474,Karnataka,Bengaluru Urban,2055,2820,2872,1158,0,0,2877,2877,0,0,2856,22799,79361,99349,168068,180298,0,0,0,0,0,0,0,4536,8787,8298,2,6.5,25.5,1,0,0,2,2875,995,1882,2877,0,0,0,0,0,0
18475,Karnataka,Bidar,9897,1674,1492,1414,0,0,2051,2043,0,0,5844,19335,67283,59516,115501,131425,0,0,0,0,0,0,0,7038,10216,11530,6,23,46,6,0,0,7,2044,1672,379,2051,0,0,0,0,0,0
18476,Karnataka,Chamarajanagar,618,1133,1253,1078,0,0,1439,1438,0,0,2809,8006,21897,22011,40528,45869,0,0,0,0,0,0,0,3086,3767,4543,6,14.5,36,5,0,0,43,1399,1260,182,1442,23,0,0,0,0,0
18477,Karnataka,Chikkaballapura,404,1926,1972,1215,0,0,2014,2014,0,0,4848,14154,29845,35696,63734,70045,0,0,0,0,0,0,0,5337,6861,8486,9,14.5,41.5,4,0,0,1,2013,1803,211,2014,0,0,0,0,0,0
18478,Karnataka,Chikkamagaluru,16989,1813,1845,1639,0,0,1858,1855,0,0,3240,9154,25216,24621,46743,52933,0,0,0,0,0,0,0,3496,4316,5283,4,8.5,24.5,2,0,0,89,1769,1687,171,1858,0,0,0,0,0,0
18479,Karnataka,Chitradurga,3782,2213,2170,1810,0,0,2428,2422,0,0,6505,18715,55503,52261,98872,113475,0,0,0,0,0,0,0,7050,8772,10302,5,15,35,5,0,0,60,2368,2145,283,2428,0,0,0,0,0,0
18480,Karnataka,Dakshina Kannada,43877,2120,2128,1927,0,0,2131,2118,0,0,7997,23336,42513,54189,96392,104292,0,0,0,0,0,0,0,8419,10925,14247,4,10.5,28.5,0,0,0,0,2131,1645,486,2131,0,1,0,0,0,1
18481,Karnataka,Davanagere,30283,1722,1724,1177,0,0,1771,1765,0,0,6688,18764,51767,50051,93938,107538,0,0,0,0,0,0,0,6996,9181,10757,3,17.5,39.5,3,0,0,42,1729,1380,391,1771,0,0,0,0,0,0
18482,Karnataka,Dharwad,3031,1556,1536,862,0,0,1616,1598,0,0,7048,20165,55270,56155,100539,114961,0,0,0,0,0,0,0,7858,10927,12683,3,22.5,46.5,2,0,0,0,1622,1016,606,1622,0,0,0,0,0,0
18483,Karnataka,Gadag,14787,1199,1142,926,0,0,1248,1238,0,0,5352,14887,37564,38799,70334,80950,0,0,0,0,0,0,0,6029,7758,9039,4,23.5,51.5,1,0,0,1,1247,913,335,1248,0,0,0,0,0,0
18484,Karnataka,Hassan,413,2301,2435,1928,0,0,2691,2691,0,0,5138,13843,31295,34940,64647,71164,0,0,0,0,0,0,0,6279,7574,9392,7,10.5,31.5,4,0,0,130,2561,2462,229,2691,0,0,0,0,0,0
18485,Karnataka,Haveri,10237,1967,1970,1467,0,0,1991,1991,0,0,8681,23126,63861,57222,108793,129307,0,0,0,0,0,0,0,9121,11281,14121,2,23,42.5,0,0,0,5,1986,1668,323,1991,0,0,0,0,0,0
18486,Karnataka,Kalaburagi,236,2778,2837,1981,0,0,3420,3413,0,0,10629,39012,122882,110665,206525,241628,0,0,0,0,0,0,0,15532,21284,25251,6,22.5,44,6,0,0,13,3407,2546,874,3420,0,0,0,0,0,0
18487,Karnataka,Kodagu,214,881,883,800,2,0,884,838,0,0,1395,3871,11763,11016,20739,23822,0,0,0,0,0,0,0,1460,2221,2416,7,11,34,4,0,0,6,882,826,62,888,5,0,0,0,5,0
18488,Karnataka,Kolar,16798,2104,2149,1122,0,0,2180,2177,0,0,4518,15721,47717,47666,87700,98826,0,0,0,0,0,0,0,5430,7382,8790,5,8.5,26.5,2,0,0,22,2158,1835,345,2180,0,0,0,0,0,0
18489,Karnataka,Koppal,7769,1333,1580,1393,0,0,1959,1933,0,0,8736,24096,67862,63327,118653,138799,0,0,0,0,0,0,0,9040,12205,13915,5,33,60,3,0,0,26,1934,1578,382,1960,0,0,0,0,0,0
18490,Karnataka,Mandya,14646,2529,2551,1771,0,0,2558,2546,0,0,6337,16192,36752,40699,76421,83577,0,0,0,0,0,0,0,6617,7438,9870,8,10,36.5,2,0,0,249,2309,2288,270,2558,0,0,0,0,0,0
18491,Karnataka,Mysuru,15629,2861,2867,2218,0,0,2932,2914,0,0,10115,27295,64655,71692,129683,144793,0,0,0,0,0,0,0,10412,13866,15923,5,13.5,36.5,2,0,0,104,2829,2450,483,2933,24,0,0,0,11,0
18492,Karnataka,Raichur,5961,1910,2455,1890,0,0,2856,2819,0,44222,10603,31118,101612,83081,161525,192537,0,0,0,0,0,0,0,12076,15529,18398,5,31.5,53,8,0,0,23,2833,2204,652,2856,0,0,0,0,0,0
18493,Karnataka,Shivamogga,1341,2472,2534,2084,0,0,2563,2543,0,0,6708,20198,46985,46985,86991,100345,0,0,0,0,0,0,0,7222,9578,12449,3,8,22,1,0,0,254,2309,2102,461,2563,0,0,0,0,0,0
18494,Karnataka,Tumakuru,33542,4100,4131,2962,0,0,4199,4196,0,0,10363,28765,56937,71277,125321,137886,0,0,0,0,0,0,0,11299,12985,16581,6,11.5,36,1,0,0,279,3920,3782,417,4199,0,0,0,0,0,0
18495,Karnataka,Udupi,1018,1214,1221,1052,0,0,1222,1220,0,0,3942,9752,18300,23085,41447,44987,0,0,0,0,0,0,0,4011,4460,5944,5,12.5,28.5,3,0,0,0,1222,1064,158,1222,0,0,0,0,0,0
18496,Karnataka,Uttara Kannada,14459,2763,2751,2128,0,0,2782,2740,0,0,5712,15201,35971,35560,66092,76865,0,0,0,0,0,0,0,5895,6952,9632,5,18,41,1,0,0,108,2674,2381,401,2782,0,0,0,0,0,0
18497,Karnataka,Vijayanagara,951,959,1449,1272,0,0,1590,1563,0,0,6297,17950,59138,51779,98227,114960,0,0,0,0,0,0,0,7578,9801,10819,5,19,45,6,0,0,16,1574,1247,343,1590,0,0,0,0,0,0
18498,Karnataka,Vijayapura,962,1933,1791,1409,0,0,2755,2754,0,0,11808,33360,114880,92618,181073,214723,0,0,0,0,0,0,0,16749,20602,23001,7,16.5,40,3,0,0,1,2754,2172,583,2755,0,0,0,0,0,0
18499,Karnataka,Yadgir,122,1229,1352,925,0,0,1568,1568,0,30079,5460,19321,62307,56548,104405,122409,0,0,0,0,0,0,0,8271,10595,12586,7,23,50,5,0,0,0,1568,1284,284,1568,0,0,0,0,0,0
18500,Kerala,Alappuzha,72,2116,2137,1150,1,0,2091,1674,0,0,2367,7471,46128,27904,60405,74882,0,0,0,0,0,0,0,2595,3807,3775,10,9,38.5,3,0,0,0,2150,1825,325,2150,0,0,0,0,0,0
18501,Kerala,Ernakulam,30,2833,2857,2041,0,0,2808,2464,0,0,6462,17292,81854,51967,104247,128889,0,0,0,0,0,0,0,6554,8086,9391,3,7,23.5,2,0,0,0,2858,2112,746,2858,0,0,0,0,0,0
18502,Kerala,Idukki,219,1451,1523,1247,10,0,1487,1180,0,0,2520,6481,25437,18977,34840,40937,0,0,0,0,0,0,0,2662,3176,3758,8,9,37,2,0,0,2,1559,1471,90,1561,0,0,0,0,0,0
18503,Kerala,Kannur,26,2426,2495,2054,4,0,2404,1880,0,0,7486,18954,80731,57419,98970,120946,0,0,0,0,0,0,0,7723,8908,10286,4,7,30,1,0,0,0,2504,1871,633,2504,14,0,0,0,0,0
18504,Kerala,Kasaragod,8,1257,1341,1203,1,0,1274,978,0,0,3929,9769,46018,30454,52368,64392,0,0,0,0,0,0,0,4078,5572,5543,7,8,33,3,0,0,0,1348,1207,141,1348,0,0,0,0,0,0
18505,Kerala,Kollam,51,2637,2706,1825,3,0,2648,2249,0,0,5166,14985,65273,44364,91600,112473,0,0,0,0,0,0,0,5296,6491,8160,6,5,27,1,0,0,0,2723,2128,595,2723,0,0,0,0,0,0
18506,Kerala,Kottayam,34,2007,2049,1264,4,0,1950,1548,0,0,2133,6754,35924,23894,45954,55070,0,0,0,0,0,0,0,2292,3153,3308,9,8,37.5,2,0,0,0,2050,1748,302,2050,0,0,0,0,0,0
18507,Kerala,Kozhikode,26,2772,2928,2375,5,0,2776,2154,0,0,8179,22263,103991,71337,123490,152934,0,0,0,0,0,0,0,8397,12106,11923,5,9,33.5,2,0,0,1,2937,2038,900,2938,0,0,0,0,0,0
18508,Kerala,Malappuram,3,3727,3795,3031,0,0,3787,3418,0,0,24952,64180,243790,181438,304983,378105,0,0,0,0,0,0,0,25130,29771,35431,4,16,44.5,3,0,0,0,3808,3154,654,3808,0,0,0,0,0,0
18509,Kerala,Palakkad,21,2754,2827,2343,9,0,2779,2429,0,0,6808,19991,92663,61486,123307,151255,0,0,0,0,0,0,0,7238,9978,10914,8,13,43.5,4,0,0,2,2836,2576,262,2838,175,0,3,0,22,0
18510,Kerala,Pathanamthitta,33,1325,1384,813,0,0,1368,1195,0,0,2031,5540,24074,16148,33401,40961,0,0,0,0,0,0,0,2065,2144,2845,6,6,26,2,0,0,0,1389,1230,159,1389,0,0,0,0,0,0
18511,Kerala,Thiruvananthapuram,754,3009,3057,1929,12,0,2948,2538,0,0,6357,17607,78446,55158,96729,117448,0,0,0,0,0,0,0,6554,8440,9292,3,5,21,2,0,0,0,3061,2184,877,3061,10,0,0,0,0,0
18512,Kerala,Thrissur,209,2899,3009,2500,17,0,2858,2204,0,0,5763,16890,86613,53656,102564,128399,0,0,0,0,0,0,0,5973,7265,8221,8,8,41.5,1,0,0,0,3016,2386,630,3016,0,0,0,0,0,0
18513,Kerala,Wayanad,11,848,869,760,1,0,855,671,0,17847,2540,6792,29167,19403,39385,48600,0,0,0,0,0,0,0,2683,3557,4124,6,12,35,3,0,0,0,876,765,111,876,2,0,1,1,2,0
18689,Puducherry,Karaikal,51,171,170,96,1,0,153,118,0,0,306,1018,1516,4033,4977,4993,0,0,0,0,0,0,0,385,481,471,11,17,45.5,7,0,0,0,172,125,47,172,0,0,0,0,0,0
18690,Puducherry,Mahe,0,13,13,4,0,0,13,13,0,0,23,47,103,258,210,212,0,0,0,0,0,0,0,39,30,26,9,23,41,20,0,0,0,13,0,13,13,0,0,0,0,0,0
